"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","class"
0.106667,0.064935,0.042254,0.054795,0.055556,0.027027,0.040541,0.053333,0.076923,0.154762,0.229885,0.252874,0.277778,0.239583,0.322222,0.337079,0.329412,0.265823,0.24,0.295775,0.195402,0.204301,0.220779,0.168675,0.25,0.183333,0.826498,0.845659,0.843949,0.864952,0.865815,0.874214,0.874608,0.893617,0.876877,0.831429,0.808511,0.78866,0.758105,0.75495,0.750623,0.760101,0.77284,0.782716,0.802632,0.8,0.811047,0.830861,0.832353,0.84,0.756892,0.825826,0.762658,0.868687,0.601223,0.490065,0.728522,0.666667,0.858586,0.482621,0.481918,0.842424,0.748918,0.222222,0.184532,0.368197,0.876289,0.948861,0.820939,0.506667,0.545455,0,0
0.133333,0.116883,0.070423,0.082192,0.055556,0.054054,0.054054,0.133333,0.153846,0.166667,0.218391,0.149425,0.344444,0.15625,0.211111,0.235955,0.258824,0.164557,0.266667,0.225352,0.068966,0.053763,0.142857,0.096386,0.261364,0.15,0.867508,0.884244,0.888535,0.906752,0.907348,0.899371,0.905956,0.920973,0.936937,0.888571,0.853723,0.814433,0.710723,0.589109,0.613466,0.666667,0.703704,0.745679,0.771053,0.766667,0.764535,0.783383,0.808824,0.833846,0.741855,0.810811,0.781646,0.727273,0.458491,0.489071,0.798969,0.712644,0.505051,0.440113,0.477245,0.90303,0.65368,0.383838,0.185056,0.45772,0.886598,0.883038,0.863538,0.56,0.563636,0,0
0.186667,0.103896,0.042254,0.041096,0.041667,0.027027,0.013514,0.053333,0.131868,0.130952,0.149425,0.091954,0.077778,0.15625,0.2,0.269663,0.341176,0.278481,0.333333,0.309859,0.16092,0.096774,0.077922,0.060241,0.261364,0.133333,0.861199,0.877814,0.859873,0.864952,0.859425,0.845912,0.84326,0.893617,0.921922,0.882857,0.853723,0.811856,0.785536,0.782178,0.775561,0.765152,0.77284,0.782716,0.784211,0.786111,0.796512,0.807122,0.811765,0.821538,0.774436,0.834835,0.781646,0.686869,0.432566,0.464232,0.85567,0.659004,0.69697,0.302724,0.484153,0.943939,0.705628,0.373737,0.233764,0.511966,0.896907,0.906329,0.817329,0.613333,0.563636,0,0
0.013333,0.012987,0.028169,0.041096,0.013889,0.027027,0,0.053333,0.043956,0.327214,0.103448,0.3353,0.122222,0.114583,0.133333,0.235955,0.341176,0.367089,0.333333,0.338028,0.183908,0.096774,0.090909,0.120482,0.261364,0.116667,0.845426,0.858521,0.853503,0.858521,0.859425,0.849057,0.862069,0.899696,0.897898,0.640724,0.843085,0.610862,0.795511,0.79703,0.798005,0.79798,0.762963,0.765432,0.789474,0.791667,0.802326,0.816024,0.823529,0.84,0.796992,0.828829,0.772152,0.79798,0.448296,0.455539,0.80756,0.678161,0.818182,0.336073,0.454896,0.909091,0.744589,0.414141,0.297835,0.435207,0.907216,0.931139,0.80722,0.56,0.418182,0,0
0.106667,0.038961,0.014085,0.041096,0.069444,0.027027,0.067568,0.226667,0.241758,0.202381,0.206897,0.172414,0.222222,0.323714,0.1,0.363151,0.352226,0.346334,0.341701,0.322111,0.240354,0.208616,0.234504,0.180723,0.170455,0.116667,0.864353,0.877814,0.875796,0.881029,0.878594,0.880503,0.884013,0.902736,0.915916,0.882857,0.851064,0.82732,0.80798,0.582694,0.80798,0.5815,0.587768,0.59849,0.597804,0.592561,0.593662,0.603509,0.614986,0.873846,0.807018,0.822823,0.775316,0.828283,0.478299,0.45852,0.713058,0.697318,0.565657,0.367778,0.436814,0.831818,0.731602,0.636364,0.313547,0.459138,0.845361,0.896709,0.835379,0.48,0.381818,0,0
0.218835,0.20616,0.217832,0.209215,0.211541,0.208502,0.221381,0.273111,0.268184,0.309524,0.287356,0.241379,0.122222,0.145833,0.355556,0.303371,0.282353,0.240506,0.226667,0.183099,0.137931,0.129032,0.181818,0.192771,0.284091,0.25,0.645307,0.657714,0.658223,0.663301,0.665132,0.662983,0.651946,0.645179,0.651274,0.885714,0.859043,0.837629,0.805486,0.799505,0.695761,0.666667,0.748148,0.8,0.828947,0.822222,0.828488,0.839763,0.855882,0.876923,0.789474,0.894895,0.813291,0.59596,0.514128,0.460258,0.701031,0.693487,0.464646,0.401597,0.473588,0.822727,0.744589,0.333333,0.308834,0.429179,0.845361,0.840506,0.787004,0.453333,0.454545,0,0
0.173333,0.181818,0.15493,0.09589,0.027778,0.054054,0.094595,0.266667,0.395604,0.357143,0.310345,0.264368,0.244444,0.177083,0.111111,0.157303,0.070588,0.265823,0.333333,0.253521,0.195402,0.139785,0.220779,0.096386,0.329545,0.2,0.899054,0.916399,0.910828,0.913183,0.904153,0.889937,0.902821,0.927052,0.930931,0.897143,0.859043,0.835052,0.80798,0.809406,0.805486,0.808081,0.819753,0.82716,0.831579,0.819444,0.834302,0.84273,0.852941,0.867692,0.804511,0.870871,0.813291,0.656566,0.519953,0.521858,0.74055,0.701149,0.656566,0.444575,0.490045,0.863636,0.774892,0.40404,0.317388,0.471725,0.886598,0.894177,0.788448,0.493333,0.545455,0,0
0.133333,0.181818,0.197183,0.136986,0.111111,0.027027,0.067568,0.253333,0.307692,0.321429,0.264368,0.172414,0.188889,0.197917,0.2,0.325843,0.423529,0.43038,0.453333,0.422535,0.344828,0.225806,0.194805,0.192771,0.340909,0.266667,0.88959,0.916399,0.923567,0.92926,0.923323,0.90566,0.915361,0.933131,0.93994,0.902857,0.864362,0.832474,0.812968,0.804455,0.820449,0.818182,0.790123,0.797531,0.805263,0.813889,0.834302,0.845697,0.852941,0.873846,0.819549,0.870871,0.810127,0.676768,0.549082,0.488823,0.762887,0.701149,0.757576,0.362612,0.439456,0.884848,0.770563,0.343434,0.302025,0.406843,0.896907,0.918987,0.795668,0.506667,0.509091,0,0
0.12,0.103896,0.126761,0.150685,0.152778,0.162162,0.121622,0.333333,0.395604,0.369048,0.390805,0.229885,0.2,0.21875,0.222222,0.202247,0.235294,0.227848,0.44,0.352113,0.344828,0.333333,0.285714,0.301205,0.329545,0.283333,0.899054,0.909968,0.910828,0.916399,0.926518,0.91195,0.924765,0.942249,0.933934,0.894286,0.859043,0.837629,0.815461,0.811881,0.815461,0.820707,0.814815,0.834568,0.855263,0.852778,0.857558,0.866469,0.870588,0.892308,0.814536,0.882883,0.829114,0.656566,0.491407,0.513413,0.716495,0.685824,0.757576,0.400658,0.469525,0.84697,0.805195,0.090909,0.276711,0.344088,0.876289,0.916962,0.782671,0.48,0.454545,0,0
0.346667,0.272727,0.239437,0.178082,0.111111,0.135135,0.135135,0.226667,0.307692,0.357143,0.287356,0.275862,0.277778,0.21875,0.188889,0.179775,0.129412,0.468354,0.44,0.478873,0.425287,0.344086,0.324675,0.228916,0.352273,0.316667,0.921136,0.938907,0.933121,0.942122,0.936102,0.921384,0.912226,0.933131,0.936937,0.894286,0.875,0.840206,0.817955,0.819307,0.825436,0.835859,0.841975,0.797531,0.831579,0.85,0.857558,0.857567,0.858824,0.873846,0.829574,0.885886,0.816456,0.787879,0.523158,0.522603,0.702749,0.701149,0.717172,0.363551,0.46221,0.839394,0.748918,0.474747,0.274791,0.309697,0.865979,0.942278,0.847653,0.44,0.436364,0,0
0.16,0.12987,0.112676,0.136986,0.097222,0.108108,0.067568,0.253333,0.318681,0.345238,0.333333,0.298851,0.311111,0.197917,0.255556,0.348315,0.317647,0.405063,0.4,0.366197,0.252874,0.193548,0.181818,0.13253,0.295455,0.266667,0.899054,0.916399,0.920382,0.926045,0.929712,0.924528,0.924765,0.93921,0.927928,0.888571,0.864362,0.840206,0.817955,0.819307,0.822943,0.808081,0.822222,0.82716,0.839474,0.833333,0.843023,0.848665,0.858824,0.876923,0.822055,0.87988,0.803797,0.79798,0.570055,0.521113,0.694158,0.716475,0.545455,0.379756,0.444738,0.822727,0.792208,0.292929,0.256809,0.404006,0.85567,0.883544,0.80361,0.453333,0.509091,0,0
0.173333,0.103896,0.112676,0.123288,0.138889,0.175676,0.175676,0.266667,0.318681,0.321429,0.321839,0.264368,0.233333,0.197917,0.144444,0.258427,0.317647,0.253165,0.306667,0.309859,0.195402,0.236559,0.233766,0.253012,0.25,0.25,0.902208,0.916399,0.914013,0.916399,0.926518,0.937107,0.9279,0.927052,0.93994,0.902857,0.87234,0.840206,0.820449,0.821782,0.837905,0.825758,0.77284,0.797531,0.842105,0.855556,0.860465,0.869436,0.867647,0.88,0.837093,0.882883,0.848101,0.525253,0.508884,0.513661,0.687285,0.789272,0.444444,0.19798,0.439659,0.842424,0.861472,0.282828,0.267458,0.408615,0.896907,0.805063,0.711913,0.44,0.472727,0,0
0.24,0.181818,0.225352,0.178082,0.111111,0.081081,0.162162,0.373333,0.406593,0.440476,0.448276,0.413793,0.366667,0.260417,0.244444,0.303371,0.270588,0.265823,0.226667,0.295775,0.333333,0.290323,0.324675,0.216867,0.352273,0.316667,0.905363,0.916399,0.923567,0.938907,0.939297,0.921384,0.924765,0.93617,0.93994,0.902857,0.869681,0.842784,0.830424,0.824257,0.837905,0.85101,0.864198,0.88642,0.907895,0.9,0.906977,0.902077,0.891176,0.904615,0.849624,0.903904,0.851266,0.59596,0.579668,0.482116,0.69244,0.808429,0.525253,0.315641,0.467899,0.85303,0.787879,0.777778,0.293471,0.410034,0.907216,0.86481,0.79278,0.426667,0.472727,0,0
0.333333,0.337662,0.380282,0.506849,0.541667,0.459459,0.391892,0.653333,0.516484,0.630952,0.528736,0.390805,0.255556,0.229167,0.266667,0.213483,0.247059,0.278481,0.266667,0.239437,0.034483,0.150538,0.142857,0.048193,0.522727,0.383333,0.936909,0.951768,0.94586,0.961415,0.961661,0.95283,0.934169,0.930091,0.948949,0.914286,0.888298,0.881443,0.86783,0.878713,0.890274,0.921717,0.930864,0.945679,0.973684,0.966667,0.924419,0.949555,0.938235,0.92,0.917293,0.942943,0.886076,0.585859,0.586659,0.371585,0.64433,0.750958,0.79798,0.409112,0.395368,0.812121,0.813853,0.111111,0.289281,0.294806,0.876289,0.931139,0.794224,0.373333,0.418182,0,0
0.026667,0.077922,0.028169,0.027397,0.111111,0.108108,0.175676,0.32,0.241758,0.190476,0.126437,0.149425,0.022222,0.083333,0.211111,0.247191,0.294118,0.253165,0.293333,0.352113,0.195402,0.053763,0.077922,0.13253,0.215909,0.15,0.933754,0.938907,0.94586,0.945338,0.948882,0.940252,0.940439,0.960486,0.963964,0.945714,0.917553,0.89433,0.880299,0.871287,0.875312,0.888889,0.879012,0.851852,0.792105,0.694444,0.738372,0.762611,0.794118,0.824615,0.882206,0.891892,0.857595,0.69697,0.490242,0.335569,0.620275,0.827586,0.444444,0.365899,0.199716,0.780303,0.852814,0.141414,0.286837,0.290551,0.876289,0.823291,0.786282,0.346667,0.454545,0.008717,0
0.053333,0.051948,0.15493,0.191781,0.236111,0.094595,0.162162,0.106667,0.065934,0.202381,0.126437,0.091954,0.144444,0.052083,0.088889,0.363151,0.4,0.063291,0.253333,0.225352,0.091954,0.129032,0.142857,0.144578,0.318182,0.133333,0.870662,0.893891,0.914013,0.92283,0.926518,0.921384,0.918495,0.908815,0.915916,0.897143,0.875,0.829897,0.817955,0.80198,0.743142,0.5815,0.595062,0.614815,0.647368,0.683333,0.715116,0.744807,0.770588,0.803077,0.79198,0.807808,0.797468,0.888889,0.416837,0.359414,0.64433,0.793103,0.313131,0.409817,0.217391,0.780303,0.887446,0.212121,0.26868,0.237724,0.876289,0.797975,0.765343,0.386667,0.545455,0.017433,0
0.093333,0.090909,0.028169,0.027397,0.055556,0.040541,0.054054,0.12,0.120879,0.285714,0.229885,0.091954,0.088889,0.125,0.1,0.157303,0.305882,0.341772,0.333333,0.211268,0.068966,0.053763,0.038961,0.012048,0.238636,0.116667,0.84858,0.874598,0.882166,0.88746,0.897764,0.893082,0.890282,0.887538,0.891892,0.868571,0.837766,0.822165,0.802993,0.804455,0.815461,0.820707,0.775309,0.777778,0.776316,0.777778,0.781977,0.789318,0.797059,0.812308,0.814536,0.840841,0.775316,0.79798,0.437518,0.379781,0.682131,0.67433,0.373737,0.337013,0.314709,0.786364,0.800866,0.414141,0.315119,0.336288,0.85567,0.818228,0.779783,0.426667,0.545455,0,0
0.013333,0.038961,0.028169,0.027397,0.041667,0.081081,0.135135,0.28,0.318681,0.369048,0.321839,0.08046,0.566667,0.479167,0.122222,0.247191,0.2,0.177215,0.173333,0.112676,0.103448,0.075269,0.116883,0.108434,0.488636,0.183333,0.842271,0.848875,0.850318,0.868167,0.875399,0.877358,0.868339,0.893617,0.90991,0.894286,0.835106,0.78866,0.670823,0.527228,0.483791,0.527778,0.575309,0.609877,0.639474,0.652778,0.662791,0.68546,0.705882,0.729231,0.716792,0.735736,0.787975,0.737374,0.480629,0.427223,0.668385,0.613027,0.646465,0.3093,0.270012,0.769697,0.800866,0.20202,0.335545,0.324765,0.814433,0.88557,0.773285,0.426667,0.490909,0.108475,0
0.133333,0.181818,0.084507,0.150685,0.236111,0.216216,0.202703,0.24,0.285714,0.297619,0.252874,0.229885,0.277778,0.177083,0.177778,0.179775,0.082353,0.21519,0.226667,0.507042,0.287356,0.172043,0.116883,0.120482,0.318182,0.216667,0.753943,0.765273,0.764331,0.768489,0.757188,0.757862,0.755486,0.741641,0.726727,0.682857,0.667553,0.667526,0.660848,0.678218,0.685786,0.631313,0.661728,0.661728,0.710526,0.666667,0.651163,0.664688,0.676471,0.689231,0.684211,0.6997,0.734177,0.878788,0.567142,0.465971,0.568729,0.605364,0.400306,0.437295,0.457944,0.665152,0.658009,0.297646,0.378142,0.494239,0.690722,0.680616,0.859928,0.4,0.454545,0.002421,0
0.173333,0.194805,0.183099,0.123288,0.138889,0.162162,0.175676,0.253333,0.263736,0.238095,0.298851,0.287356,0.344444,0.322917,0.277778,0.438202,0.364706,0.202532,0.253333,0.239437,0.172414,0.11828,0.116883,0.192771,0.352273,0.266667,0.716088,0.733119,0.738854,0.755627,0.769968,0.77044,0.761755,0.762918,0.777778,0.754286,0.726064,0.721649,0.700748,0.688119,0.695761,0.69697,0.624691,0.666667,0.715789,0.736111,0.755814,0.774481,0.791176,0.8,0.694236,0.735736,0.708861,0.777778,0.438101,0.46622,0.591065,0.609195,0.686869,0.401832,0.49939,0.681818,0.688312,0.474747,0.33118,0.577734,0.701031,0.882025,0.788448,0.413333,0.509091,0.020823,0
0.213333,0.207792,0.225352,0.164384,0.166667,0.337838,0.202703,0.12,0.032967,0.047619,0.091954,0.229885,0.377778,0.28125,0.266667,0.258427,0.282353,0.240506,0.106667,0.056338,0.045977,0.096774,0.116883,0.096386,0.295455,0.183333,0.81388,0.836013,0.834395,0.848875,0.85623,0.842767,0.799373,0.778116,0.765766,0.76,0.768617,0.731959,0.683292,0.680693,0.690773,0.714646,0.740741,0.760494,0.778947,0.783333,0.781977,0.804154,0.808824,0.824615,0.724311,0.780781,0.762658,0.676768,0.404894,0.635618,0.805842,0.651341,0.525253,0.350164,0.705201,0.886364,0.74026,0.585859,0.285964,0.67293,0.876289,0.836962,0.773285,0.586667,0.727273,0.013559,0
0.16,0.220779,0.126761,0.150685,0.180556,0.148649,0.162162,0.2,0.263736,0.357143,0.45977,0.505747,0.477778,0.4375,0.455556,0.426966,0.352941,0.329114,0.266667,0.239437,0.16092,0.204301,0.272727,0.240964,0.420455,0.333333,0.861199,0.881029,0.872611,0.877814,0.881789,0.874214,0.862069,0.866261,0.894895,0.888571,0.851064,0.832474,0.795511,0.789604,0.790524,0.787879,0.792593,0.807407,0.828947,0.847222,0.860465,0.878338,0.891176,0.889231,0.789474,0.858859,0.768987,0.818182,0.208564,0.378539,0.908935,0.708812,0.636364,0.130578,0.451239,1,0.822511,0.292929,0.129015,0.513916,0.989691,0.884557,0.764621,0.64,0.563636,0,0
0.2,0.168831,0.183099,0.150685,0.166667,0.162162,0.175676,0.28,0.263736,0.25,0.252874,0.367816,0.311111,0.208333,0.133333,0.404494,0.070588,0.21519,0.106667,0.15493,0.045977,0.064516,0.064935,0.060241,0.318182,0.2,0.914826,0.92926,0.923567,0.913183,0.910543,0.90566,0.887147,0.899696,0.915916,0.882857,0.851064,0.837629,0.793017,0.727723,0.770574,0.679293,0.62716,0.693827,0.726316,0.744444,0.764535,0.783383,0.8,0.818462,0.769424,0.822823,0.825949,0.636364,0.161666,0.428713,0.805842,0.727969,0.717172,0.090418,0.469321,0.930303,0.82684,0.363636,0.072451,0.471902,0.958763,0.896709,0.758123,0.533333,0.345455,0.055206,0
0.106667,0.103896,0.169014,0.150685,0.125,0.121622,0.121622,0.2,0.230769,0.25,0.114943,0.149425,0.088889,0.083333,0.177778,0.314607,0.223529,0.189873,0.293333,0.422535,0.275862,0.064516,0.142857,0.060241,0.25,0.183333,0.85489,0.877814,0.875796,0.890675,0.891374,0.886792,0.880878,0.884498,0.891892,0.86,0.843085,0.82732,0.80798,0.809406,0.815461,0.823232,0.834568,0.834568,0.852632,0.819444,0.799419,0.801187,0.814706,0.836923,0.819549,0.855856,0.822785,0.828283,0.389747,0.360656,0.719931,0.762452,0.636364,0.276891,0.428281,0.862121,0.822511,0.323232,0.164106,0.324411,0.896907,0.916456,0.817329,0.453333,0.381818,0,0
0.106667,0.103896,0.126761,0.136986,0.069444,0.081081,0.108108,0.293333,0.340659,0.392857,0.229885,0.126437,0.077778,0.0625,0.2,0.404494,0.282353,0.151899,0.066667,0.15493,0.114943,0.11828,0.181818,0.13253,0.318182,0.166667,0.892744,0.916399,0.920382,0.932476,0.926518,0.918239,0.915361,0.908815,0.90991,0.882857,0.845745,0.822165,0.800499,0.789604,0.80798,0.765152,0.718519,0.723457,0.75,0.772222,0.799419,0.818991,0.832353,0.864615,0.807018,0.846847,0.654441,0.572957,0.521662,0.491006,0.620308,0.606745,0.400306,0.465643,0.501346,0.686252,0.61869,0.297646,0.432739,0.475481,0.69876,0.680616,0.685753,0.504482,0.490435,0,0
0.12,0.103896,0.126761,0.041096,0.013889,0.027027,0.067568,0.066667,0.186813,0.190476,0.137931,0.137931,0.122222,0.03125,0.311111,0.280899,0.247059,0.278481,0.226667,0.183099,0.149425,0.11828,0.116883,0.096386,0.238636,0.133333,0.886435,0.890675,0.894904,0.900322,0.897764,0.893082,0.896552,0.908815,0.915916,0.88,0.848404,0.82732,0.805486,0.79703,0.745636,0.669192,0.718519,0.762963,0.778947,0.791667,0.802326,0.818991,0.829412,0.846154,0.786967,0.837838,0.829114,0.572957,0.521662,0.491006,0.749141,0.712644,0.69697,0.258572,0.494514,0.880303,0.857143,0.262626,0.129714,0.427584,0.927835,0.680616,0.685753,0.493333,0.490435,0,0
0.053333,0.077922,0.056338,0.054795,0.041667,0.027027,0.067568,0.053333,0.087912,0.142857,0.195402,0.08046,0.077778,0.125,0.422222,0.494382,0.364706,0.278481,0.306667,0.239437,0.183908,0.129032,0.142857,0.096386,0.409091,0.166667,0.873817,0.884244,0.888535,0.897106,0.897764,0.902516,0.896552,0.908815,0.915916,0.882857,0.861702,0.829897,0.802993,0.806931,0.76808,0.757576,0.758025,0.753086,0.776316,0.791667,0.813953,0.833828,0.841176,0.858462,0.796992,0.846847,0.797468,0.79798,0.42674,0.467958,0.764605,0.701149,0.828283,0.254345,0.498781,0.887879,0.813853,0.353535,0.153457,0.463925,0.917526,0.936709,0.789892,0.506667,0.509091,0,0
0.093333,0.051948,0.014085,0.013699,0,0.027027,0.067568,0.053333,0.142857,0.190476,0.022989,0.08046,0.122222,0.177083,0.322222,0.191011,0.211765,0.265823,0.28,0.492958,0.057471,0.204301,0.246753,0.144578,0.306818,0.133333,0.876972,0.893891,0.888535,0.884244,0.891374,0.889937,0.896552,0.908815,0.912913,0.888571,0.851064,0.824742,0.795511,0.799505,0.773067,0.686869,0.718519,0.740741,0.773684,0.711111,0.697674,0.72997,0.732353,0.772308,0.789474,0.81982,0.841772,0.727273,0.458491,0.476652,0.757732,0.743295,0.676768,0.304133,0.46668,0.895455,0.748918,0.434343,0.169867,0.378479,0.917526,0.936709,0.852708,0.506667,0.490909,0.024697,0
0.08,0.025974,0.183099,0.150685,0.111111,0.135135,0.121622,0.24,0.21978,0.238095,0.172414,0.149425,0.144444,0.145833,0.244444,0.202247,0.223529,0.21519,0.24,0.15493,0.08046,0.043011,0.116883,0.072289,0.170455,0.15,0.817035,0.832797,0.834395,0.845659,0.84345,0.842767,0.833856,0.81155,0.78979,0.754286,0.731383,0.716495,0.698254,0.69802,0.700748,0.722222,0.740741,0.762963,0.776316,0.777778,0.776163,0.789318,0.797059,0.818462,0.724311,0.780781,0.810127,0.575758,0.3545,0.372081,0.678694,0.678161,0.767677,0.292156,0.438033,0.807576,0.748918,0.858586,0.154853,0.44797,0.824742,0.899747,0.774007,0.453333,0.418182,0,0
0.026667,0.051948,0.084507,0.054795,0.055556,0.054054,0.040541,0.213333,0.21978,0.166667,0.103448,0.08046,0.111111,0.09375,0.122222,0.168539,0.141176,0.265823,0.333333,0.295775,0.229885,0.096774,0.064935,0.108434,0.193182,0.116667,0.829653,0.842444,0.840764,0.861736,0.85623,0.845912,0.836991,0.854103,0.873874,0.84,0.808511,0.783505,0.76808,0.767327,0.780549,0.790404,0.804938,0.812346,0.797368,0.805556,0.805233,0.804154,0.823529,0.849231,0.789474,0.825826,0.775316,0.79798,0.379843,0.416046,0.664948,0.697318,0.737374,0.225693,0.468915,0.787879,0.766234,0.565657,0.199546,0.489629,0.835052,0.918987,0.804332,0.44,0.472727,0,0
0.053333,0.051948,0.070423,0.054795,0.041667,0.067568,0.054054,0.16,0.230769,0.142857,0.057471,0.057471,0.066667,0.09375,0.122222,0.168539,0.152941,0.025316,0.026667,0.056338,0.045977,0.096774,0.155844,0.036145,0.159091,0.066667,0.867508,0.890675,0.878981,0.884244,0.884984,0.880503,0.865204,0.887538,0.903904,0.882857,0.867021,0.835052,0.805486,0.809406,0.800499,0.643939,0.609877,0.664198,0.726316,0.741667,0.767442,0.801187,0.817647,0.84,0.799499,0.816817,0.787975,0.878788,0.521662,0.491006,0.728522,0.720307,0.69697,0.290747,0.457741,0.848485,0.761905,0.505051,0.202339,0.440347,0.876289,0.933671,0.838267,0.48,0.545455,0.009685,0
0.066667,0.012987,0.042254,0.041096,0.069444,0.054054,0.013514,0.12,0.131868,0.166667,0.08046,0.126437,0.233333,0.229167,0.288889,0.303371,0.305882,0.35443,0.293333,0.239437,0.16092,0.11828,0.090909,0.072289,0.25,0.15,0.861199,0.884244,0.872611,0.88746,0.891374,0.889937,0.880878,0.893617,0.891892,0.874286,0.856383,0.840206,0.820449,0.816832,0.810474,0.813131,0.807407,0.812346,0.818421,0.822222,0.834302,0.848665,0.855882,0.858462,0.809524,0.858859,0.800633,0.868687,0.321585,0.481123,0.725086,0.704981,0.818182,0.262799,0.438643,0.85303,0.774892,0.585859,0.278108,0.503102,0.865979,0.958987,0.838267,0.466667,0.472727,0,0
0.066667,0.012987,0.014085,0.041096,0.013889,0.040541,0.054054,0.146667,0.098901,0.154762,0.126437,0.126437,0.088889,0.145833,0.177778,0.426966,0.388235,0.341772,0.253333,0.239437,0.137931,0.139785,0.194805,0.060241,0.340909,0.133333,0.883281,0.897106,0.888535,0.903537,0.907348,0.902516,0.896552,0.899696,0.888889,0.845714,0.81383,0.796392,0.780549,0.787129,0.783042,0.772727,0.765432,0.777778,0.789474,0.797222,0.805233,0.830861,0.844118,0.864615,0.781955,0.843844,0.813291,0.767677,0.299155,0.505713,0.719931,0.762452,0.505051,0.271254,0.475823,0.857576,0.770563,0.474747,0.296439,0.508066,0.896907,0.872405,0.823105,0.466667,0.490909,0.050363,0
0.066667,0.051948,0.042254,0.041096,0.027778,0.013514,0.108108,0.173333,0.131868,0.154762,0.068966,0.057471,0.166667,0.1875,0.322222,0.348315,0.305882,0.35443,0.333333,0.15493,0.183908,0.16129,0.103896,0.120482,0.261364,0.15,0.880126,0.906752,0.898089,0.913183,0.910543,0.902516,0.902821,0.899696,0.906907,0.865714,0.835106,0.824742,0.775561,0.742574,0.72818,0.719697,0.740741,0.77037,0.792105,0.797222,0.811047,0.833828,0.852941,0.864615,0.75188,0.840841,0.800633,0.808081,0.441014,0.533035,0.701031,0.766284,0.656566,0.282292,0.494718,0.845455,0.753247,0.636364,0.304644,0.507357,0.886598,0.923544,0.837545,0.466667,0.490909,0.022276,0
